candle_begin_time,open,high,low,close,volume,signal,pos,equity_change,equity_curve
2017/1/31 15:00,10.575,10.66,10.553,10.634,1124.339727,,1,0.02524173,1.152747951
2017/1/31 16:00,10.634,10.669,10.57,10.648,3172.910252,,1,0.003314267,1.156568466
2017/1/31 17:00,10.627,10.627,10.589,10.59,248.2985087,,1,-0.01368518,1.140740618
2017/1/31 18:00,10.579,10.686,10.579,10.686,1086.711785,,1,0.022965621,1.166938435
2017/1/31 19:00,10.659,10.717,10.653,10.717,3279.128666,,1,0.007249493,1.175398146
2017/1/31 20:00,10.703,10.703,10.65,10.65,45.61816491,,1,-0.015555489,1.157114254
2017/1/31 21:00,10.696,10.717,10.65,10.717,1127.777337,,1,0.015801286,1.175398146
2017/1/31 22:00,10.701,10.736,10.667,10.674,2417.499383,,1,-0.009983373,1.163663708
2017/1/31 23:00,10.673,10.711,10.606,10.612,1398.348241,,1,-0.014539788,1.146744285
2017/2/1 0:00,10.711,10.713,10.65,10.65,13.83599567,,1,0.009042966,1.157114254
2017/2/1 1:00,10.703,10.728,10.681,10.69,158.1024423,,1,0.009433603,1.168030011
2017/2/1 2:00,10.692,10.74,10.677,10.739,230.3591895,,1,0.011448167,1.181401813
2017/2/1 3:00,10.74,10.767,10.713,10.739,1262.902437,,1,0,1.181401813
2017/2/1 4:00,10.721,10.748,10.686,10.741,154.5278145,,1,0.000461983,1.1819476
2017/2/1 5:00,10.67,10.718,10.67,10.714,363.8492432,,1,-0.006233894,1.174579465
2017/2/1 6:00,10.701,10.733,10.69,10.693,231.7404697,,1,-0.004878999,1.168848692
2017/2/1 7:00,10.709,10.709,10.674,10.674,1.41703306,,1,-0.004435976,1.163663708
2017/2/1 8:00,10.668,10.668,10.65,10.656,84.145828,,1,-0.004221229,1.158751617
2017/2/1 9:00,10.655,10.655,10.614,10.615,147.5764239,,1,-0.00965578,1.147562966
2017/2/1 10:00,10.615,10.686,10.614,10.629,140.9341945,,1,0.003329242,1.151383481
2017/2/1 11:00,10.715,10.716,10.61,10.695,948.1085621,,1,0.015642919,1.16939448
2017/2/1 12:00,10.716,10.72,10.681,10.681,252.357838,,1,-0.003267088,1.165573965
2017/2/1 13:00,10.726,10.726,10.6,10.6,3903.862735,,1,-0.018964397,1.143469558
2017/2/1 14:00,10.6,10.614,10.41,10.477,5346.13865,,1,-0.029354478,1.109903605
2017/2/1 15:00,10.456,10.529,10.456,10.51,464.1892058,,1,0.008113767,1.118909105
2017/2/1 16:00,10.501,10.528,10.41,10.528,8804.461463,,1,0.004390071,1.123821195
2017/2/1 17:00,10.529,10.55,10.489,10.489,1145.056484,,1,-0.009470246,1.113178332
2017/2/1 18:00,10.501,10.528,10.475,10.475,456.1702118,,1,-0.003432078,1.109357817
2017/2/1 19:00,10.45,10.62,10.45,10.577,3058.13668,,1,0.025091255,1.137192997
2017/2/1 20:00,10.557,10.651,10.557,10.651,1856.317185,,1,0.017757892,1.157387148
2017/2/1 21:00,10.651,10.698,10.65,10.676,531.958578,,1,0.005894612,1.164209496
2017/2/1 22:00,10.68,10.68,10.67,10.67,2425.4924,,1,-0.001406417,1.162572132
2017/2/1 23:00,10.718,10.75,10.652,10.673,7202.6858,,1,0.000704199,1.163390814
2017/2/2 0:00,10.654,10.67,10.606,10.637,1577.02194,,1,-0.008444438,1.153566633
2017/2/2 1:00,10.67,10.67,10.58,10.635,378.0110885,,1,-0.000473131,1.153020845
2017/2/2 2:00,10.573,10.608,10.557,10.608,1095.4212,,1,-0.006390289,1.145652709
2017/2/2 3:00,10.608,10.608,10.55,10.585,159.275617,,1,-0.005478589,1.139376149
2017/2/2 4:00,10.531,10.56,10.531,10.54,236.0101008,,1,-0.010778027,1.127095922
2017/2/2 5:00,10.531,10.541,10.527,10.527,140.7506923,,1,-0.003147577,1.123548301
2017/2/2 6:00,10.536,10.537,10.536,10.537,140.0093,,1,0.002428858,1.126277241
2017/2/2 7:00,10.541,10.541,10.54,10.541,40.09596679,,1,0.000969189,1.127368816
2017/2/2 8:00,10.57,10.57,10.561,10.563,360.3181,,1,0.005325379,1.133372482
2017/2/2 9:00,10.545,10.545,10.544,10.544,115.6798676,,1,-0.004574828,1.128187498
2017/2/2 10:00,10.623,10.623,10.543,10.562,538.5490858,,1,0.004353967,1.133099589
2017/2/2 11:00,10.562,10.606,10.562,10.606,1276.08603,,1,0.010596891,1.145106921
2017/2/2 12:00,10.585,10.621,10.566,10.6,12679.91922,,1,-0.001429878,1.143469558
2017/2/2 13:00,10.6,10.6,10.6,10.6,363.2046441,,1,0,1.143469558
2017/2/2 14:00,10.639,10.645,10.603,10.603,441.520625,,1,0.000715963,1.144288239
2017/2/2 15:00,10.602,10.61,10.602,10.61,105.096006,,1,0.001669385,1.146198497
2017/2/2 16:00,10.62,10.7,10.62,10.7,673.5198101,,1,0.021427748,1.17075895
2017/2/2 17:00,10.7,10.72,10.632,10.716,5992.174599,,1,0.003729463,1.175125252
2017/2/2 18:00,10.716,10.75,10.676,10.686,5904.335931,,1,-0.006966762,1.166938435
2017/2/2 19:00,10.737,10.813,10.68,10.812,6008.85339,,1,0.02946568,1.201323069
2017/2/2 20:00,10.8,10.84,10.799,10.805,1830.266883,,1,-0.001590128,1.199412811
2017/2/2 21:00,10.804,10.83,10.714,10.83,3856.32144,,1,0.005688073,1.20623516
2017/2/2 22:00,10.83,10.83,10.7,10.731,4366.9224,,1,-0.022397373,1.179218661
2017/2/2 23:00,10.802,10.815,10.74,10.74,306.3129052,,1,0.002082773,1.181674707
2017/2/3 0:00,10.74,10.818,10.732,10.732,484.6772158,,1,-0.001847506,1.179491555
2017/2/3 1:00,10.793,10.832,10.755,10.759,1247.299026,,1,0.006246875,1.186859691
2017/2/3 2:00,10.809,10.809,10.7,10.701,1574.837587,,1,-0.013335904,1.171031844
2017/2/3 3:00,10.71,10.71,10.699,10.7,966.964687,,1,-0.000233037,1.17075895
2017/2/3 4:00,10.72,10.72,10.6,10.618,6239.237119,,1,-0.0191135,1.148381648
2017/2/3 5:00,10.7,10.7,10.6,10.7,1540.173501,,1,0.019485945,1.17075895
2017/2/3 6:00,10.7,10.72,10.62,10.72,3817.821499,,1,0.004661829,1.176216828
2017/2/3 7:00,10.698,10.72,10.661,10.719,1031.491065,,1,-0.00023201,1.175943934
2017/2/3 8:00,10.72,10.72,10.67,10.7,1292.529778,,1,-0.004409211,1.17075895
2017/2/3 9:00,10.7,10.7,10.675,10.675,8.74283826,,1,-0.005827287,1.163936602
2017/2/3 10:00,10.675,10.7,10.649,10.65,213.5481191,,1,-0.005861443,1.157114254
2017/2/3 11:00,10.65,10.685,10.6,10.623,601.1776297,,1,-0.006367682,1.149746118
2017/2/3 12:00,10.626,10.684,10.55,10.605,895.8185545,,1,-0.004272326,1.144834027
2017/2/3 13:00,10.643,10.69,10.636,10.686,433.5164801,,1,0.019307958,1.166938435
2017/2/3 14:00,10.689,10.76,10.65,10.76,1735.734439,,1,0.01730524,1.187132585
2017/2/3 15:00,10.691,10.826,10.691,10.826,2699.866642,,1,0.015171851,1.205143584
2017/2/3 16:00,10.826,10.827,10.791,10.796,1461.698948,,1,-0.00679323,1.196956766
2017/2/3 17:00,10.797,10.84,10.797,10.8,2524.616307,,1,0.000911959,1.198048342
2017/2/3 18:00,10.825,10.825,10.791,10.791,52.062555,,1,-0.002050039,1.195592297
2017/2/3 19:00,10.79,10.8,10.79,10.8,32,,1,0.00205425,1.198048342
2017/2/3 20:00,10.811,10.811,10.791,10.803,653.1386494,,1,0.000683346,1.198867024
2017/2/3 21:00,10.81,10.83,10.805,10.82,1169.495592,,1,0.003869651,1.20350622
2017/2/3 22:00,10.82,10.89,10.811,10.88,2665.191745,,1,0.013604944,1.219879856
2017/2/3 23:00,10.88,11.043,10.879,11.043,7392.075989,,1,0.036464008,1.264361565
2017/2/4 0:00,11.017,11.189,10.941,11.189,5597.306039,,1,0.031511961,1.304204077
2017/2/4 1:00,11.185,11.2,11.117,11.192,2751.814532,,1,0.000627725,1.305022759
2017/2/4 2:00,11.16,11.2,11.05,11.2,794.3521336,,1,0.001672884,1.30720591
2017/2/4 3:00,11.2,11.247,11.028,11.247,2932.621439,,1,0.009811778,1.320031925
2017/2/4 4:00,11.248,11.3,11.22,11.22,3557.998288,,1,-0.005581786,1.312663789
2017/2/4 5:00,11.22,11.22,11.013,11.087,1115.390327,,1,-0.0276498,1.276368897
2017/2/4 6:00,11.092,11.271,11.091,11.139,2642.465525,,1,0.011117855,1.290559381
2017/2/4 7:00,11.099,11.16,11.099,11.16,55,,1,0.004440534,1.296290154
2017/2/4 8:00,11.181,11.256,11.181,11.253,1442.286633,,1,0.019578282,1.321669288
2017/2/4 9:00,11.25,11.3,11.218,11.252,2219.034591,,1,-0.000206477,1.321396394
2017/2/4 10:00,11.25,11.25,11.2,11.2,184.648,,1,-0.010739006,1.30720591
2017/2/4 11:00,11.2,11.222,11.18,11.18,2138.042,,1,-0.004175225,1.301748032
2017/2/4 12:00,11.216,11.217,11.192,11.217,113.76621,,1,0.007756551,1.311845107
2017/2/4 13:00,11.248,11.38,11.248,11.379,2657.846277,,1,0.033699722,1.356053922
2017/2/4 14:00,11.378,11.378,11.28,11.367,364.0194486,,1,-0.002414894,1.352779195
2017/2/4 15:00,11.315,11.379,11.282,11.375,761.8048409,,1,0.001613827,1.354962347
2017/2/4 16:00,11.35,11.35,11.293,11.35,763.8963146,,1,-0.005035083,1.348139999
2017/2/4 17:00,11.35,11.37,11.321,11.356,2750.759296,,1,0.001214535,1.349777362
2017/2/4 18:00,11.357,11.4,11.247,11.33,8537.34135,,1,-0.005256602,1.34268212
2017/2/4 19:00,11.357,11.357,11.249,11.3,2533.848636,,1,-0.006097361,1.334495303
2017/2/4 20:00,11.26,11.26,11.236,11.237,965.9913595,,1,-0.012883011,1.317302986
2017/2/4 21:00,11.342,11.357,11.2,11.23,5086.894862,,1,-0.001450128,1.315392728
2017/2/4 22:00,11.3,11.372,11.299,11.372,1112.526137,,1,0.029459595,1.354143665
2017/2/4 23:00,11.32,11.32,11.32,11.32,0.10307265,,1,-0.010479305,1.339953181
2017/2/5 0:00,11.331,11.355,11.28,11.28,1150,,1,-0.008146372,1.329037424
2017/2/5 1:00,11.336,11.35,11.24,11.349,52.027245,,1,0.014167908,1.347867105
2017/2/5 2:00,11.35,11.367,11.32,11.364,521.0008561,,1,0.003036953,1.351960514
2017/2/5 3:00,11.32,11.345,11.29,11.345,103.522669,,1,-0.00383516,1.346775529
2017/2/5 6:00,11.28,11.287,11.26,11.287,220.765091,,1,-0.011752402,1.330947682
2017/2/5 7:00,11.24,11.266,11.2,11.255,379.7498147,,1,-0.006561194,1.322215076
2017/2/5 8:00,11.2,11.22,11.2,11.22,118.0584007,,1,-0.007223702,1.312663789
2017/2/5 9:00,11.22,11.252,11.22,11.25,156.344493,,1,0.006236797,1.320850606
2017/2/5 10:00,11.22,11.259,11.201,11.201,5790.598733,,1,-0.010123629,1.307478804
2017/2/5 11:00,11.18,11.255,11.146,11.229,89.80942679,,1,0.005844095,1.315119834
2017/2/5 12:00,11.197,11.197,11.132,11.146,502.2168017,,1,-0.017222914,1.292469639
2017/2/5 13:00,11.14,11.222,11.131,11.221,1339.458754,,1,0.015835609,1.312936683
2017/2/5 14:00,11.264,11.267,11.204,11.204,130,,1,-0.00353345,1.308297486
2017/2/5 16:00,11.145,11.183,11.14,11.14,328.9751967,,1,-0.013349572,1.290832275
2017/2/5 17:00,11.132,11.173,11.054,11.129,1872.830286,,1,-0.002325502,1.287830442
2017/2/5 18:00,11.129,11.129,11.066,11.066,274.0279295,,1,-0.01334983,1.270638125
2017/2/5 19:00,11.171,11.171,11.171,11.171,87.84235224,,1,0.022550765,1.299291987
2017/2/5 20:00,11.157,11.157,11.157,11.157,1.0675366,,1,-0.002940459,1.295471472
2017/2/5 21:00,11.099,11.2,11.07,11.18,560.1173184,,1,0.004845001,1.301748032
2017/2/5 22:00,11.18,11.21,11.18,11.199,364.5080557,,1,0.003983094,1.306933017
2017/2/5 23:00,11.199,11.199,11.13,11.133,285.4198396,,1,-0.013781119,1.288922018
2017/2/6 0:00,11.21,11.224,11.21,11.223,885,,1,0.019055034,1.313482471
2017/2/6 2:00,11.247,11.254,11.151,11.23,86.40388209,,1,0.001454346,1.315392728
2017/2/6 3:00,11.158,11.222,11.158,11.221,119.9587752,,1,-0.001867157,1.312936683
2017/2/6 4:00,11.208,11.23,11.159,11.177,816.9585872,,1,-0.009145401,1.30092935
2017/2/6 5:00,11.177,11.179,11.177,11.179,21.00186317,,1,0.000419537,1.301475138
2017/2/6 7:00,11.23,11.23,11.23,11.23,80.7955249,,1,0.010693704,1.315392728
2017/2/6 8:00,11.229,11.229,11.123,11.123,645.5350507,,1,-0.022198427,1.286193078
2017/2/6 9:00,11.19,11.25,11.19,11.25,1631.990326,,1,0.026945821,1.320850606
2017/2/6 10:00,11.25,11.26,11.25,11.25,1444.62213,,1,0,1.320850606
2017/2/6 11:00,11.214,11.216,11.21,11.216,4236.005671,,1,-0.007024559,1.311572213
2017/2/6 12:00,11.222,11.267,11.222,11.267,1531.065416,,1,0.010611379,1.325489803
2017/2/6 13:00,11.266,11.266,11.26,11.26,873.7288475,,1,-0.001441171,1.323579546
2017/2/6 14:00,11.251,11.27,11.251,11.258,1678.787567,,1,-0.000412357,1.323033758
2017/2/6 15:00,11.258,11.326,11.258,11.32,2180.527718,,1,0.012788353,1.339953181
2017/2/6 16:00,11.296,11.312,11.226,11.297,1899.093114,,1,-0.004684164,1.333676621
2017/2/6 17:00,11.297,11.299,11.268,11.268,540.5114972,,1,-0.005933915,1.325762697
2017/2/6 19:00,11.228,11.297,11.228,11.296,52.0163405,,1,0.005763497,1.333403727
2017/2/6 20:00,11.314,11.326,11.244,11.282,1224.360788,,1,-0.002865235,1.329583212
2017/2/6 21:00,11.325,11.326,11.325,11.326,403.8675045,,1,0.0090309,1.341590545
2017/2/6 22:00,11.31,11.326,11.255,11.322,356.4845144,,1,-0.000813643,1.340498969
2017/2/6 23:00,11.321,11.326,11.28,11.28,266.4750648,,1,-0.008550208,1.329037424
2017/2/7 0:00,11.27,11.4,11.26,11.36,3151.889631,,1,0.016426561,1.350868938
2017/2/7 1:00,11.334,11.389,11.321,11.321,1370.183803,,1,-0.007878531,1.340226075
2017/2/7 2:00,11.345,11.361,11.296,11.3,1152.678466,,1,-0.004275974,1.334495303
2017/2/7 3:00,11.315,11.338,11.253,11.336,408.0518973,,1,0.00736172,1.344319484
2017/2/7 4:00,11.35,11.35,11.297,11.345,718.8726593,,1,0.00182698,1.346775529
2017/2/7 5:00,11.327,11.4,11.327,11.4,2677.862434,,1,0.011144519,1.361784695
2017/2/7 6:00,11.4,11.418,11.368,11.417,420.0758978,,1,0.003406703,1.366423891
2017/2/7 7:00,11.418,11.48,11.418,11.468,2301.595155,,1,0.010185412,1.380341481
2017/2/7 8:00,11.5,11.5,11.44,11.466,4977.437017,,1,-0.000395401,1.379795694
2017/2/7 9:00,11.465,11.467,11.427,11.442,2303.833526,,1,-0.004746684,1.373246239
2017/2/7 10:00,11.44,11.467,11.415,11.467,528.1356474,,1,0.004968044,1.380068587
2017/2/7 11:00,11.448,11.45,11.41,11.429,1500.84495,,1,-0.007514097,1.369698618
2017/2/7 12:00,11.436,11.443,11.368,11.4,1662.119762,,1,-0.005777858,1.361784695
2017/2/7 13:00,11.37,11.5,11.349,11.476,7835.70265,,1,0.015229969,1.382524633
2017/2/7 14:00,11.47,11.496,11.424,11.426,932.5476962,,1,-0.009869405,1.368879937
2017/2/7 15:00,11.46,11.471,11.401,11.401,1698.913422,,1,-0.004983891,1.362057589
2017/2/7 16:00,11.426,11.467,11.402,11.45,920.251476,,1,0.009817354,1.375429391
2017/2/7 17:00,11.45,11.45,11.4,11.42,842.1010729,,1,-0.00595219,1.367242573
2017/2/7 18:00,11.43,11.44,11.39,11.44,1979.416096,,1,0.003991887,1.372700452
2017/2/7 19:00,11.44,11.448,11.411,11.411,454.1848052,,1,-0.005765223,1.364786528
2017/2/7 20:00,11.41,11.44,11.41,11.437,496.7109127,,1,0.005198792,1.37188177
2017/2/7 21:00,11.44,11.44,11.41,11.418,340.3853445,,1,-0.003779469,1.366696785
2017/2/7 22:00,11.42,11.421,11.41,11.41,193.0216934,,1,-0.001597393,1.364513634
2017/2/7 23:00,11.412,11.446,11.412,11.438,148.708863,,1,0.005599819,1.372154664
2017/2/8 0:00,11.439,11.47,11.438,11.468,2511.922029,,1,0.005966396,1.380341481
2017/2/8 1:00,11.477,11.497,11.468,11.495,1886.419891,,1,0.005337908,1.387709617
2017/2/8 2:00,11.495,11.495,11.46,11.47,1025.290742,,1,-0.004916265,1.380887269
2017/2/8 3:00,11.47,11.49,11.47,11.48,1948.925662,,1,0.001976222,1.383616208
2017/2/8 4:00,11.48,11.6,11.478,11.501,2037.980851,,1,0.00414188,1.389346981
2017/2/8 5:00,11.54,11.551,11.5,11.5,2023.565544,,1,-0.000196419,1.389074087
2017/2/8 6:00,11.491,11.521,11.45,11.49,300.882362,,1,-0.001964574,1.386345148
2017/2/8 7:00,11.397,11.449,11.391,11.405,405.8002072,,1,-0.016731752,1.363149164
2017/2/8 8:00,11.404,11.404,11,11.227,6824.431317,-1,1,-0.059309796,1.282301065
2017/2/8 9:00,11.131,11.215,11.09,11.16,930.0580062,1,-1,-0.020371755,1.256178343
2017/2/8 10:00,11.162,11.162,11.092,11.105,303.0589026,,1,-0.021319835,1.229396828
2017/2/8 11:00,11.239,11.243,11.206,11.211,321.116358,,1,0.029110141,1.265184743
2017/2/8 12:00,11.1,11.157,11,11.156,6476.684384,-1,1,-0.022229085,1.237060843
2017/2/8 13:00,11.15,11.22,11.15,11.18,870.9750487,1,-1,-0.023862242,1.207541798
2017/2/8 14:00,11.194,11.226,11.18,11.214,449.3710255,,1,-0.000639986,1.206768989
2017/2/8 15:00,11.217,11.247,11.19,11.247,17.5146923,,1,0.008849687,1.217448517
2017/2/8 16:00,11.278,11.3,11.241,11.249,939.5492467,,1,0.00053164,1.218095761
2017/2/8 17:00,11.315,11.354,11.266,11.266,557.8530783,,1,0.004516537,1.223597336
2017/2/8 18:00,11.312,11.418,11.289,11.391,496.2488035,,1,0.033060515,1.264050094
2017/2/8 19:00,11.409,11.41,11.36,11.364,236.7445493,,1,-0.006912539,1.255312298
2017/2/8 20:00,11.408,11.409,11.317,11.317,590.3058024,,1,-0.012116696,1.240102061
2017/2/8 21:00,11.383,11.383,11.35,11.351,9.15,,1,0.008872778,1.251105211
2017/2/8 22:00,11.351,11.398,11.351,11.351,247.5361563,,1,0,1.251105211
2017/2/8 23:00,11.351,11.351,11.284,11.3,169.762774,,1,-0.013192116,1.234600486
2017/2/9 0:00,11.283,11.377,11.283,11.377,81.35191922,,1,0.020183775,1.259519385
2017/2/9 1:00,11.408,11.41,11.353,11.353,54.569105,,1,-0.006166582,1.251752456
2017/2/9 2:00,11.379,11.41,11.342,11.41,195.1775754,,1,0.014736506,1.270198913
2017/2/9 3:00,11.418,11.45,11.396,11.45,728.846384,,1,0.010191225,1.283143796
2017/2/9 4:00,11.45,11.511,11.43,11.43,359.8090118,,1,-0.005044206,1.276671355
2017/2/9 5:00,11.446,11.464,11.39,11.39,250.0617942,,1,-0.010139557,1.263726472
2017/2/9 6:00,11.453,11.464,11.279,11.279,1053.267599,,1,-0.028425494,1.227804423
2017/2/9 7:00,11.3,11.364,11.289,11.289,1377.374499,,1,0.002635779,1.231040643
2017/2/9 8:00,11.19,11.359,11.19,11.35,4126.164213,,1,0.016035982,1.250781589
2017/2/9 9:00,11.307,11.36,11.284,11.284,56.04288753,,1,-0.017076568,1.229422533
2017/2/9 10:00,11.294,11.378,11.294,11.324,106.876081,,1,0.010529238,1.242367416
2017/2/9 11:00,11.299,11.32,11.262,11.262,102.3053307,,1,-0.016150269,1.222302848
2017/2/9 12:00,11.32,11.32,11.1,11.1,4534.219019,,1,-0.042891804,1.169876073
2017/2/9 13:00,11.1,11.31,10.44,10.801,32146.19257,0,1,-0.088135773,1.066768142
2017/2/9 14:00,10.803,10.874,10.409,10.701,13494.9471,,0,0,1.066768142
2017/2/9 15:00,10.7,10.887,10.628,10.831,10369.81626,,0,0,1.066768142
2017/2/9 16:00,10.717,10.983,10.699,10.895,7783.24426,1,0,0,1.066768142
2017/2/9 17:00,10.894,10.945,10.72,10.835,1632.939984,,1,-0.022247476,1.043035243
2017/2/9 18:00,10.826,10.899,10.748,10.858,475.817834,,1,0.006477878,1.049791899
2017/2/9 19:00,10.741,10.783,10.577,10.76,2812.266259,,1,-0.027423746,1.021002672
2017/2/9 20:00,10.696,10.855,10.696,10.799,1187.375054,,1,0.011221261,1.032459609
2017/2/9 21:00,10.845,10.899,10.8,10.83,966.5645046,,1,0.008820487,1.041566405
2017/2/9 22:00,10.83,10.95,10.83,10.9,593.1013585,,1,0.019743084,1.062130138
2017/2/9 23:00,10.934,10.956,10.9,10.923,173.0552495,,1,0.006361419,1.068886794
2017/2/10 0:00,10.95,10.96,10.89,10.96,566.2562348,,1,0.010168899,1.079756195
2017/2/10 1:00,10.96,10.96,10.81,10.823,4441.10108,,1,-0.037273381,1.039510032
2017/2/10 2:00,10.81,10.871,10.81,10.813,946.120404,,1,-0.00282602,1.036572356
2017/2/10 3:00,10.82,10.95,10.82,10.863,296.9410337,,1,0.014170145,1.051260737
2017/2/10 4:00,10.905,10.905,10.879,10.886,163.5381349,,1,0.006427193,1.058017392
2017/2/10 5:00,10.949,10.95,10.888,10.935,332.0309053,,1,0.013605271,1.072412005
2017/2/10 6:00,10.905,10.92,10.776,10.804,5148.125822,,1,-0.03588505,1.033928447
2017/2/10 7:00,10.805,10.95,10.79,10.95,792.8902939,,1,0.041482631,1.076818519
2017/2/10 8:00,10.913,10.913,10.75,10.843,3602.74835,,1,-0.029190745,1.045385384
2017/2/10 9:00,10.871,10.896,10.79,10.87,3936.983511,,1,0.00758737,1.05331711
2017/2/10 10:00,10.895,10.92,10.85,10.919,608.2892313,,1,0.013665983,1.067711723
2017/2/10 11:00,10.891,10.967,10.839,10.967,1404.824816,,1,0.013206604,1.081812569
2017/2/10 12:00,10.972,10.984,10.901,10.983,3339.598038,,1,0.004344821,1.086512851
2017/2/10 13:00,10.964,10.991,10.901,10.901,2551.509753,,1,-0.022170879,1.062423906
2017/2/10 14:00,10.9,10.99,10.9,10.934,1020.314751,,1,0.00912473,1.072118237
2017/2/10 15:00,10.937,11.081,10.937,11.079,813.3422239,,1,0.039730977,1.114714542
2017/2/10 16:00,11.08,11.08,11,11.08,1961.379392,,1,0.000263536,1.11500831
2017/2/10 17:00,11.08,11.239,11.08,11.239,4121.531704,,1,0.041891214,1.161717361
2017/2/10 18:00,11.239,11.311,11.239,11.311,2580.588536,,1,0.018206897,1.182868629
2017/2/10 19:00,11.311,11.39,11.281,11.34,4677.862494,,1,0.007202204,1.19138789
2017/2/10 20:00,11.34,11.389,11.26,11.3,3441.722198,,1,-0.009863039,1.179637185
2017/2/10 21:00,11.27,11.31,11.239,11.28,1663.670574,,1,-0.004980644,1.173761833
2017/2/10 22:00,11.3,11.3,11.26,11.26,39.03248701,,1,-0.005005575,1.167886481
2017/2/10 23:00,11.26,11.31,11.26,11.29,2203.920364,,1,0.007546135,1.176699509
2017/2/11 0:00,11.28,11.314,11.233,11.311,656.9089614,,1,0.005242732,1.182868629
2017/2/11 1:00,11.315,11.35,11.31,11.31,2150.081079,,1,-0.000248352,1.182574862
2017/2/11 2:00,11.267,11.286,11.267,11.281,4,,1,-0.007203993,1.174055601
2017/2/11 3:00,11.262,11.309,11.125,11.286,2019.58103,,1,0.001251081,1.175524439
2017/2/11 4:00,11.304,11.322,11.177,11.177,1027.500216,,1,-0.027239476,1.143503768
2017/2/11 5:00,11.214,11.287,11.214,11.287,178.534408,,1,0.028259144,1.175818206
2017/2/11 6:00,11.289,11.289,11.259,11.259,336.7928,,1,-0.006995548,1.167592713
2017/2/11 7:00,11.266,11.35,11.266,11.32,1237.670163,,1,0.015347667,1.185512538
2017/2/11 8:00,11.284,11.317,11.284,11.29,504.8116591,,1,-0.00743394,1.176699509
2017/2/11 9:00,11.3,11.35,11.3,11.35,646.1514605,,1,0.014979234,1.194325566
2017/2/11 10:00,11.331,11.372,11.331,11.371,820.8358706,,1,0.005165359,1.200494686
2017/2/11 11:00,11.37,11.38,11.231,11.234,717.2913505,,1,-0.03352465,1.160248523
2017/2/11 12:00,11.23,11.27,11.22,11.22,306.5719513,,1,-0.003544712,1.156135776
2017/2/11 13:00,11.22,11.27,11.22,11.27,82.2223,,1,0.01270472,1.170824157
2017/2/11 14:00,11.26,11.26,11.2,11.201,582.2301836,,1,-0.017312562,1.150554191
2017/2/11 15:00,11.2,11.2,11.13,11.173,371.9710336,,1,-0.007149158,1.142328698
2017/2/11 16:00,11.171,11.201,11.139,11.2,51.6650367,,1,0.006943471,1.150260424
2017/2/11 17:00,11.141,11.228,11.141,11.228,387.808403,,1,0.007150983,1.158485917
2017/2/11 18:00,11.261,11.379,11.178,11.313,5165.670103,,1,0.021554209,1.183456164
2017/2/11 19:00,11.317,11.317,11.293,11.3,330.4030132,,1,-0.003226971,1.179637185
2017/2/11 20:00,11.317,11.349,11.249,11.249,485.6823965,,1,-0.012700641,1.164655037
2017/2/11 21:00,11.37,11.37,11.285,11.301,6541.831057,,1,0.013116258,1.179930953
2017/2/11 22:00,11.301,11.326,11.267,11.326,166.1401797,,1,0.006224254,1.187275143
2017/2/11 23:00,11.325,11.37,11.325,11.368,1144.802,,1,0.010392065,1.199613383
2017/2/12 0:00,11.309,11.309,11.262,11.262,105.448475,,1,-0.025957836,1.168474016
2017/2/12 1:00,11.262,11.262,11.262,11.262,8.953814,,1,0,1.168474016
2017/2/12 2:00,11.26,11.314,11.241,11.302,4043.880094,,1,0.010056454,1.180224721
2017/2/12 3:00,11.314,11.352,11.314,11.345,86.205498,,1,0.010703053,1.192856728
2017/2/12 4:00,11.34,11.397,11.34,11.397,432.7708058,,1,0.012806162,1.208132644
2017/2/12 5:00,11.348,11.348,11.29,11.308,405.887797,,1,-0.021641099,1.181987326
2017/2/12 6:00,11.29,11.336,11.28,11.336,580.9008448,,1,0.006959037,1.19021282
2017/2/12 7:00,11.281,11.333,11.281,11.333,15.45995472,,1,-0.000740458,1.189331517
2017/2/12 8:00,11.315,11.315,11.315,11.315,45.55911954,,1,-0.004446041,1.1840437
2017/2/12 9:00,11.28,11.28,11.28,11.28,16.72911803,,1,-0.008683688,1.173761833
2017/2/12 10:00,11.317,11.317,11.28,11.28,187.517622,,1,0,1.173761833
2017/2/12 11:00,11.28,11.32,11.26,11.26,1416.147813,,1,-0.005005575,1.167886481
2017/2/12 12:00,11.25,11.306,11.25,11.306,13.25992153,,1,0.01157074,1.181399791
2017/2/12 13:00,11.26,11.336,11.26,11.336,92.93801321,,1,0.007459819,1.19021282
2017/2/12 14:00,11.308,11.308,11.259,11.304,86.41344891,,1,-0.007898221,1.180812256
2017/2/12 15:00,11.32,11.32,11.248,11.25,1217.064135,,1,-0.013434355,1.164948805
2017/2/12 16:00,11.258,11.258,11.231,11.248,180.2422326,,1,-0.000504344,1.164361269
2017/2/12 17:00,11.251,11.299,11.221,11.221,72.7253,,1,-0.006812083,1.156429544
2017/2/12 18:00,11.226,11.226,11.225,11.225,260.9360571,,1,0.001016119,1.157604614
2017/2/12 19:00,11.298,11.299,11.298,11.299,84.693285,,1,0.018779127,1.179343418
2017/2/12 20:00,11.299,11.311,11.299,11.299,10.675956,,1,0,1.179343418
2017/2/12 21:00,11.333,11.333,11.247,11.247,73.463685,,1,-0.012952899,1.164067502
2017/2/12 22:00,11.251,11.333,11.251,11.333,4.00053394,,1,0.021703222,1.189331517
